city,state,zip,members,latitude,longitude
Amelia,OH,45102,1,39.023067,-84.2099
Milford,OH,45150,1,39.168818,-84.24995
Cincinnati,OH,45209,1,39.15406,-84.43086
Cincinnati,OH,45213,1,39.180893,-84.41881
Cincinnati,OH,45233,1,39.117065,-84.67173
Cincinnati,OH,45244,1,39.119161,-84.33389
Enon,OH,45323,1,39.867259,-83.93512
Fairborn,OH,45324,1,39.808909,-84.01972
Greenville,OH,45331,1,40.094141,-84.63574
Jamestown,OH,45335,1,39.62434,-83.74587
New Carlisle,OH,45344,1,39.939925,-84.01992
Dayton,OH,45402,1,39.757758,-84.18848
Dayton,OH,45431,1,39.765259,-84.10262
Dayton,OH,45434,1,39.719092,-84.03808
Dayton,OH,45458,1,39.60828,-84.16413
Beaver,OH,45613,1,39.015223,-82.84927
Chesapeake,OH,45619,1,38.448563,-82.44553
Londonderry,OH,45647,1,39.282411,-82.76457
Lucasville,OH,45648,1,38.911803,-82.98836
Otway,OH,45657,1,38.866354,-83.22028
South Webster,OH,45682,1,38.816072,-82.71455
Albany,OH,45710,1,39.202517,-82.21421
Belpre,OH,45714,1,39.297622,-81.5958
Chauncey,OH,45719,1,39.4001,-82.12856
Guysville,OH,45735,1,39.262298,-81.92977
Langsville,OH,45741,1,39.07348,-82.244
Macksburg,OH,45746,1,39.627217,-81.45532
Vincent,OH,45784,1,39.389346,-81.68122
Delphos,OH,45833,1,40.841409,-84.34178
Alexandria,IN,46001,1,40.257082,-85.673
Anderson,IN,46013,1,40.061092,-85.67672
Anderson,IN,46017,1,40.096343,-85.60147
Colfax,IN,46035,1,40.1915,-86.67137
McCordsville,IN,46055,1,39.898378,-85.9159
Sharpsville,IN,46068,1,40.378829,-86.09362
Summitville,IN,46070,1,40.340749,-85.64679
Whitestown,IN,46075,1,40.007024,-86.34405
Clayton,IN,46118,1,39.65983,-86.53196
Knightstown,IN,46148,1,39.803168,-85.51553
Rushville,IN,46173,1,39.614803,-85.43834
Indianapolis,IN,46222,1,39.786793,-86.21093
Indianapolis,IN,46224,1,39.795593,-86.25409
Indianapolis,IN,46226,1,39.83729,-86.05378
Indianapolis,IN,46234,1,39.797622,-86.32493
Lake Station,IN,46405,1,41.570086,-87.26447
Elkhart,IN,46516,1,41.676899,-85.96044
Granger,IN,46530,1,41.741872,-86.13717
Hamlet,IN,46532,1,41.411513,-86.61127
Plymouth,IN,46563,1,41.347159,-86.32023
Walkerton,IN,46574,1,41.472858,-86.49379
South Bend,IN,46614,1,41.626588,-86.24804
South Bend,IN,46635,1,41.708505,-86.20906
Avilla,IN,46710,1,41.353742,-85.24367
Churubusco,IN,46723,1,41.238825,-85.32693
Columbia City,IN,46725,1,41.166034,-85.48313
Garrett,IN,46738,1,41.334204,-85.13569
Fort Wayne,IN,46816,1,41.006281,-85.0692
Fort Wayne,IN,46819,1,40.993914,-85.14262
Fort Wayne,IN,46825,1,41.150677,-85.12181
Peru,IN,46970,1,40.753091,-86.07185
Aurora,IN,47001,1,39.060204,-84.93094
Moores Hill,IN,47032,1,39.075691,-85.06057
Charlestown,IN,47111,1,38.453813,-85.65443
Georgetown,IN,47122,1,38.300674,-85.96698
Jeffersonville,IN,47130,1,38.309105,-85.72035
Salem,IN,47167,1,38.605039,-86.08928
Columbus,IN,47203,1,39.232235,-85.86356
Hartford City,IN,47348,1,40.449883,-85.36442
Parker City,IN,47368,1,40.187403,-85.20421
Ridgeville,IN,47380,1,40.285505,-85.02063
Bloomfield,IN,47424,1,39.021657,-86.90202
Freedom,IN,47431,1,39.235092,-86.88719
Linton,IN,47441,1,39.039636,-87.16987
Terre Haute,IN,47805,1,39.535285,-87.35222
Bowling Green,IN,47833,1,39.360169,-86.99353
Clinton,IN,47842,1,39.66851,-87.43577
Rockville,IN,47872,1,39.758142,-87.1754
Lafayette,IN,47904,1,40.428735,-86.8768
Monon,IN,47959,1,40.860496,-86.88963
Monticello,IN,47960,1,40.777036,-86.75982
Otterbein,IN,47970,1,40.480675,-87.10907
Oxford,IN,47971,1,40.520834,-87.2444
Romney,IN,47981,1,40.246558,-86.91652
Fraser,MI,48026,1,42.536402,-82.95044
Clinton Township,MI,48038,1,42.603172,-82.94459
Saint Clair Shores,MI,48080,1,42.462036,-82.90232
Saint Clair Shores,MI,48081,1,42.497736,-82.89979
Ann Arbor,MI,48103,1,42.280887,-83.79147
Milan,MI,48160,1,42.081363,-83.68414
Monroe,MI,48161,1,41.904793,-83.41669
Romulus,MI,48174,1,42.212372,-83.37223
Westland,MI,48186,1,42.293787,-83.37464
Whitmore Lake,MI,48189,1,42.422746,-83.78009
Ypsilanti,MI,48198,1,42.247039,-83.58215
Rochester,MI,48307,1,42.662293,-83.12781
Auburn Hills,MI,48326,1,42.661129,-83.24571
Waterford,MI,48328,1,42.642302,-83.35133
Pontiac,MI,48342,1,42.644581,-83.28211
Milford,MI,48380,1,42.586597,-83.66826
Byron,MI,48418,1,42.816358,-83.95884
Clio,MI,48420,1,43.176375,-83.726
Holly,MI,48442,1,42.800191,-83.5968
Swartz Creek,MI,48473,1,42.950128,-83.82612
Flint,MI,48504,1,43.043627,-83.73126
Flint,MI,48506,1,43.047826,-83.64688
Burton,MI,48519,1,42.984777,-83.61155
Chesaning,MI,48616,1,43.190239,-84.11987
Clare,MI,48617,1,43.828266,-84.74219
Hemlock,MI,48626,1,43.416335,-84.22384
Houghton Lake,MI,48629,1,44.305812,-84.75589
Kawkawlin,MI,48631,1,43.67579,-83.97973
Merrill,MI,48638,1,,
Prudenville,MI,48651,1,44.258616,-84.646
Rose City,MI,48654,1,44.468977,-84.19608
Wheeler,MI,48662,1,43.400958,-84.41672
Au Gres,MI,48703,1,44.06434,-83.65821
Bay City,MI,48706,1,43.607523,-83.9162
Oscoda,MI,48750,1,44.447318,-83.41927
Prescott,MI,48756,1,44.206123,-83.99306
Reese,MI,48757,1,43.462775,-83.68564
Carson City,MI,48811,1,43.184647,-84.84871
Fenwick,MI,48834,1,43.141649,-85.04948
Palo,MI,48870,1,43.113587,-85.007665
Webberville,MI,48892,1,42.643684,-84.17011
Weidman,MI,48893,1,43.662482,-84.98244
Lansing,MI,48906,1,42.764167,-84.56153
Lansing,MI,48910,1,42.704435,-84.54915
Kalamazoo,MI,49006,1,42.295005,-85.62247
Kalamazoo,MI,49007,1,42.29714,-85.58573
Allegan,MI,49010,1,42.531244,-85.87438
Battle Creek,MI,49016,1,42.34381,-85.29136
Climax,MI,49034,1,42.239393,-85.33499
Nashville,MI,49073,1,42.588988,-85.124
Galien,MI,49113,1,41.801264,-86.50367
Addison,MI,49220,1,41.992765,-84.3329
Homer,MI,49245,1,42.147222,-84.80789
Jasper,MI,49248,1,41.766891,-84.01395
Jerome,MI,49249,1,42.048979,-84.4396
Ada,MI,49301,1,42.97252,-85.47798
Baldwin,MI,49304,1,43.895264,-85.88157
Cedar Springs,MI,49319,1,43.224155,-85.54811
Rodney,MI,49342,1,43.696188,-85.30996
Sand Lake,MI,49343,1,43.291089,-85.50812
Holland,MI,49424,1,42.823232,-86.12726
Grand Rapids,MI,49505,1,43.000076,-85.64785
Wyoming,MI,49519,1,42.89,-85.72
Bear Lake,MI,49614,1,44.433903,-86.12625
Hersey,MI,49639,1,43.84716,-85.40908
Lachine,MI,49753,1,44.99718,-83.7918
Rogers City,MI,49779,1,45.413252,-83.83626
Sault Sainte Marie,MI,49783,1,46.460895,-84.32485
Gould City,MI,49838,1,46.095949,-85.71737
Ishpeming,MI,49849,1,46.458207,-87.72709
Caspian,MI,49915,1,46.063428,-88.62738
Indianola,IA,50125,1,41.354068,-93.57506
Pella,IA,50219,1,41.411394,-92.91126
Lake Mills,IA,50450,1,43.418877,-93.52078
Ventura,IA,50482,1,43.124246,-93.48259
Le Mars,IA,51031,1,42.79728,-96.17167
Council Bluffs,IA,51503,1,41.2544,-95.79062
Missouri Valley,IA,51555,1,41.557887,-95.90651
Miles,IA,52064,1,42.092925,-90.3107
Grandview,IA,52752,1,41.277239,-91.18897
Sheboygan,WI,53081,1,43.736145,-87.72893
Franklin,WI,53132,1,42.896145,-88.00891
Trevor,WI,53179,1,42.515668,-88.13454
Milwaukee,WI,53219,1,42.996614,-87.99213
Milwaukee,WI,53226,1,43.048545,-88.04239
Racine,WI,53404,1,42.743169,-87.80534
Janesville,WI,53546,1,42.666761,-88.99528
Lodi,WI,53555,1,43.325153,-89.56074
Merrimac,WI,53561,1,43.37262,-89.69418
Middleton,WI,53562,1,43.103711,-89.51106
Monroe,WI,53566,1,42.603462,-89.64037
New Glarus,WI,53574,1,42.81636,-89.64075
Sun Prairie,WI,53590,1,43.189953,-89.2253
Madison,WI,53711,1,43.036696,-89.44499
Madison,WI,53717,1,43.072994,-89.51992
Adams,WI,53910,1,43.908737,-89.80722
Plover,WI,54467,1,44.452277,-89.54399
Schofield,WI,54476,1,44.903194,-89.57937
Foxboro,WI,54836,1,46.449996,-92.21831
Center City,MN,55012,1,45.41766,-92.80597
Cottage Grove,MN,55016,1,44.830966,-92.93739
Faribault,MN,55021,1,44.29478,-93.28732
Hastings,MN,55033,1,44.726517,-92.86147
Lake Elmo,MN,55042,1,44.999023,-92.90939
Saint Francis,MN,55070,1,45.395912,-93.37005
Burnsville,MN,55306,1,44.732569,-93.28909
Delano,MN,55328,1,45.032489,-93.79591
Hopkins,MN,55343,1,44.921599,-93.40857
Minneapolis,MN,55415,1,44.973415,-93.25941
Hayward,MN,56043,1,43.65048,-93.224
Rapid City,SD,57702,1,44.052788,-103.34302
Lead,SD,57754,1,44.312922,-103.83118
Philipsburg,MT,59858,1,46.293656,-113.36273
Island Lake,IL,60042,1,42.277691,-88.20074
Wheeling,IL,60090,1,42.131526,-87.92958
Elgin,IL,60124,1,42.02,-88.4
Itasca,IL,60143,1,41.972328,-88.02196
Lockport,IL,60441,1,41.598235,-88.02753
Lisle,IL,60532,1,41.789079,-88.08536
Riverside,IL,60546,1,41.836131,-87.82163
Somonauk,IL,60552,1,41.645998,-88.69
Naperville,IL,60565,1,41.728738,-88.12824
East Dubuque,IL,61025,1,42.483971,-90.58945
Oregon,IL,61061,1,42.00663,-89.33932
Rochelle,IL,61068,1,41.935139,-89.06891
Metamora,IL,61548,1,40.784412,-89.40841
Danville,IL,61832,1,40.133786,-87.62898
Granite City,IL,62040,1,38.720938,-90.11431
Ramsey,IL,62080,1,39.136284,-89.10348
Highland,IL,62249,1,38.752017,-89.67478
Loraine,IL,62349,1,40.160393,-91.20372
Effingham,IL,62401,1,39.123807,-88.56
Gerald,MO,63037,1,38.412764,-91.3246
Leslie,MO,63056,1,38.404826,-91.22652
O Fallon,MO,63366,1,38.786335,-90.72121
Lake Saint Louis,MO,63367,1,38.796601,-90.78525
O Fallon,MO,63368,1,38.78,-90.7
Warrenton,MO,63383,1,38.818852,-91.17
Wright City,MO,63390,1,38.797388,-91.03468
Portageville,MO,63873,1,36.436042,-89.68851
Doniphan,MO,63935,1,36.624115,-90.8615
Gatewood,MO,63942,1,36.546354,-91.05402
Kansas City,MO,64136,1,39.01543,-94.39967
Appleton City,MO,64724,1,38.171591,-94.02233
Duenweg,MO,64841,1,37.081103,-94.41181
Belle,MO,65013,1,38.279787,-91.74108
Bland,MO,65014,1,38.31417,-91.62432
Rocheport,MO,65279,1,39.014478,-92.53946
Houston,MO,65483,1,37.316088,-91.95471
Licking,MO,65542,1,37.489718,-91.87351
Long Lane,MO,65590,1,37.61082,-92.94184
Cross Timbers,MO,65634,1,38.015379,-93.195
Half Way,MO,65663,1,37.586048,-93.23617
Monett,MO,65708,1,36.91816,-93.91488
Niangua,MO,65713,1,37.412437,-92.76311
Pittsburg,MO,65724,1,37.85245,-93.31817
Quincy,MO,65735,1,38.059763,-93.48502
Strafford,MO,65757,1,37.281619,-93.10971
West Plains,MO,65775,1,36.719145,-91.87408
Stockton,MO,65785,1,37.703022,-93.80653
Springfield,MO,65804,1,37.161299,-93.2519
Paola,KS,66071,1,38.574804,-94.86706
Coffeyville,KS,67337,1,37.041838,-95.61814
Bellevue,NE,68005,1,41.146848,-95.90796
Blair,NE,68008,1,41.538439,-96.14965
Papillion,NE,68046,1,41.151899,-96.04484
Valparaiso,NE,68065,1,41.077766,-96.84586
Omaha,NE,68102,1,41.260566,-95.9362
Omaha,NE,68106,1,41.242313,-95.99897
Omaha,NE,68117,1,41.208364,-95.99675
Omaha,NE,68122,1,41.348081,-96.04609
Omaha,NE,68127,1,41.203029,-96.05009
Omaha,NE,68134,1,41.296748,-96.05181
Bellevue,NE,68147,1,41.179338,-95.95592
Omaha,NE,68154,1,41.264952,-96.11422
Omaha,NE,68157,1,41.182198,-95.99058
Lincoln,NE,68504,1,40.8442,-96.65563
Lincoln,NE,68507,1,40.85115,-96.62914
South Sioux City,NE,68776,1,42.467095,-96.4187
Boutte,LA,70039,1,29.900075,-90.38655
Gretna,LA,70053,1,29.915355,-90.05335
Gretna,LA,70056,1,29.894261,-90.03072
Norco,LA,70079,1,30.007089,-90.41389
Westwego,LA,70094,1,29.91534,-90.17737
Bourg,LA,70343,1,29.553952,-90.59881
Hammond,LA,70401,1,30.517866,-90.47254
Angie,LA,70426,1,30.932125,-89.86251
Bogalusa,LA,70427,1,30.762908,-89.87774
Independence,LA,70443,1,30.628735,-90.51744
Kentwood,LA,70444,1,30.923938,-90.50206
Ponchatoula,LA,70454,1,30.427599,-90.41728
Robert,LA,70455,1,30.520782,-90.30638
Lafayette,LA,70501,1,30.2334,-92.00959
Lafayette,LA,70506,1,30.211901,-92.05912
Lafayette,LA,70508,1,30.163368,-92.01974
Branch,LA,70516,1,30.365586,-92.30363
Eunice,LA,70535,1,30.492895,-92.41578
Kaplan,LA,70548,1,29.984184,-92.3207
Scott,LA,70583,1,30.244311,-92.10099
Sunset,LA,70584,1,30.394648,-92.07786
Youngsville,LA,70592,1,30.103107,-91.99993
Sulphur,LA,70663,1,30.245205,-93.3636
Convent,LA,70723,1,30.063433,-90.84644
Port Allen,LA,70767,1,30.473536,-91.26324
Baton Rouge,LA,70819,1,30.46534,-91.01659
Oak Ridge,LA,71264,1,32.601149,-91.79917
Leesville,LA,71446,1,31.138723,-93.22745
Zwolle,LA,71486,1,31.597407,-93.66397
Monticello,AR,71655,1,33.62086,-91.76272
Bearden,AR,71720,1,33.733334,-92.64664
Horatio,AR,71842,1,33.927425,-94.30834
Mineral Springs,AR,71851,1,33.859173,-93.92692
Amity,AR,71921,1,34.257603,-93.45822
Bismarck,AR,71929,1,34.285033,-93.19533
Mena,AR,71953,1,34.588479,-94.21567
Pearcy,AR,71964,1,34.424114,-93.24096
Almyra,AR,72003,1,34.403216,-91.40953
Conway,AR,72034,1,35.074617,-92.444426
Fox,AR,72051,1,35.814005,-92.32243
Lonsdale,AR,72087,1,34.581202,-92.8236
Prim,AR,72130,1,35.638247,-92.06612
Romance,AR,72136,1,35.230036,-92.01106
Rose Bud,AR,72137,1,35.341123,-92.06141
Stuttgart,AR,72160,1,34.479852,-91.53854
Little Rock,AR,72204,1,34.729159,-92.34019
Little Rock,AR,72223,1,34.796399,-92.46821
Little Rock,AR,72227,1,34.771024,-92.37117
Jonesboro,AR,72404,1,35.781707,-90.74506
Corning,AR,72422,1,36.410344,-90.56479
Calico Rock,AR,72519,1,36.132092,-92.16638
Salem,AR,72576,1,36.359511,-91.83303
Marble Falls,AR,72648,1,36.083655,-93.12978
Dardanelle,AR,72834,1,35.199221,-93.17973
Cecil,AR,72930,1,35.426502,-94.04509
Mulberry,AR,72947,1,35.528854,-94.05225
Van Buren,AR,72956,1,35.456536,-94.34581
Waldron,AR,72958,1,34.907335,-94.13624
Anadarko,OK,73005,1,35.050671,-98.23984
Bray,OK,73012,1,34.48532,-97.852223
Edmond,OK,73013,1,35.623805,-97.47909
Chickasha,OK,73018,1,35.040526,-97.94723
Choctaw,OK,73020,1,35.465363,-97.26645
Guthrie,OK,73044,1,35.857303,-97.43176
Purcell,OK,73080,1,35.017656,-97.39646
Oklahoma City,OK,73114,1,35.568806,-97.52544
Canute,OK,73626,1,35.394,-99.28001
Broken Arrow,OK,74012,1,36.045907,-95.80694
Broken Arrow,OK,74014,1,36.053246,-95.70957
Cleveland,OK,74020,1,36.260645,-96.39586
Cushing,OK,74023,1,35.973286,-96.75751
Nowata,OK,74048,1,36.690587,-95.62751
Osage,OK,74054,1,36.276739,-96.36831
Pawhuska,OK,74056,1,36.764056,-96.32123
Stillwater,OK,74074,1,36.105571,-97.07631
Stroud,OK,74079,1,35.744531,-96.66342
Tulsa,OK,74126,1,36.236691,-95.98674
Tulsa,OK,74128,1,36.146577,-95.85194
Tulsa,OK,74129,1,36.126446,-95.86763
Tulsa,OK,74131,1,36.057536,-96.07119
Tulsa,OK,74135,1,36.101245,-95.92475
Miami,OK,74354,1,36.880746,-94.87142
Fort Gibson,OK,74434,1,35.799294,-95.23355
Henryetta,OK,74437,1,35.447961,-95.95038
Park Hill,OK,74451,1,35.742956,-94.96737
Ponca City,OK,74601,1,36.707393,-97.10167
Shawnee,OK,74804,1,35.375188,-96.93162
Weleetka,OK,74880,1,35.369606,-96.13412
Pocola,OK,74902,1,35.241727,-94.46967
McKinney,TX,75072,1,33.1875468,-96.6927413
Rockwall,TX,75087,1,32.93382,-96.45446
Desoto,TX,75115,1,32.599286,-96.85882
Duncanville,TX,75116,1,32.658384,-96.91265
Ferris,TX,75125,1,32.533551,-96.65684
Seagoville,TX,75159,1,32.628858,-96.53811
Terrell,TX,75161,1,32.727366,-96.187
Dallas,TX,75203,1,32.745831,-96.80672
Dallas,TX,75208,1,32.751464,-96.83864
Dallas,TX,75216,1,32.710082,-96.7972
Dallas,TX,75229,1,32.895376,-96.85985
Dallas,TX,75232,1,32.664034,-96.83886
Dallas,TX,75234,1,32.925975,-96.88322
Dallas,TX,75238,1,32.873926,-96.70922
Leesburg,TX,75451,1,32.971224,-95.11339
Mount Pleasant,TX,75455,1,33.166739,-94.9814
Mount Vernon,TX,75457,1,33.151104,-95.21965
Paris,TX,75462,1,33.638587,-95.48589
Texarkana,TX,75503,1,33.476844,-94.09637
Marietta,TX,75566,1,33.157897,-94.50853
Longview,TX,75601,1,32.505248,-94.73172
Marshall,TX,75670,1,32.547424,-94.37958
Tyler,TX,75702,1,32.360498,-95.3071
Tyler,TX,75704,1,32.388631,-95.41373
Centerville,TX,75833,1,31.27575,-95.90131
Alvarado,TX,76009,1,32.408183,-97.20956
Arlington,TX,76012,1,32.752048,-97.13514
Arlington,TX,76016,1,32.686863,-97.19234
Bedford,TX,76021,1,32.851678,-97.13849
Weatherford,TX,76085,1,32.847183,-97.6986
Fort Worth,TX,76102,1,32.75388,-97.32987
Fort Worth,TX,76104,1,32.730265,-97.32002
Fort Worth,TX,76116,1,32.72228,-97.44409
Fort Worth,TX,76120,1,32.762631,-97.17527
Fort Worth,TX,76126,1,32.649476,-97.49124
North Richland Hills,TX,76180,1,32.855666,-97.21818
Decatur,TX,76234,1,33.263039,-97.55657
Pilot Point,TX,76258,1,33.385645,-96.95213
Poolville,TX,76487,1,33.009411,-97.89968
Temple,TX,76504,1,31.09954,-97.35766
Hewitt,TX,76643,1,31.453789,-97.19502
San Angelo,TX,76901,1,31.474132,-100.5198
Houston,TX,77007,1,29.772627,-95.40319
Houston,TX,77013,1,29.78146,-95.24289
Houston,TX,77023,1,29.725961,-95.3227
Houston,TX,77041,1,29.85873,-95.57243
Houston,TX,77044,1,29.88277,-95.16782
Houston,TX,77048,1,29.633081,-95.33761
Houston,TX,77064,1,29.923638,-95.55919
Houston,TX,77066,1,29.959439,-95.49694
Houston,TX,77069,1,29.984672,-95.52887
Houston,TX,77084,1,29.839155,-95.66391
Houston,TX,77085,1,29.621746,-95.48695
Houston,TX,77090,1,30.012711,-95.45132
Houston,TX,77096,1,29.674336,-95.48123
Conroe,TX,77301,1,30.313308,-95.45085
Humble,TX,77338,1,30.005691,-95.28488
Magnolia,TX,77355,1,30.158706,-95.74464
Porter,TX,77365,1,30.102209,-95.25748
Cypress,TX,77433,1,29.884175,-95.72219
Katy,TX,77449,1,29.825908,-95.7301
Missouri City,TX,77459,1,29.564347,-95.54762
Anahuac,TX,77514,1,29.689054,-94.66375
Angleton,TX,77515,1,29.16866,-95.44541
Manvel,TX,77578,1,29.487395,-95.35807
Pearland,TX,77584,1,29.543654,-95.34036
Buna,TX,77612,1,30.433087,-93.96897
Groves,TX,77619,1,29.947563,-93.91857
Devine,TX,78016,1,29.158899,-98.933
Laredo,TX,78043,1,27.538658,-99.38274
Laredo,TX,78046,1,27.435814,-99.45996
New Braunfels,TX,78132,1,29.749204,-98.17653
San Antonio,TX,78201,1,29.466781,-98.52519
San Antonio,TX,78211,1,29.362185,-98.54644
San Antonio,TX,78220,1,29.411583,-98.41833
San Antonio,TX,78223,1,29.352352,-98.43215
San Antonio,TX,78227,1,29.405424,-98.63832
San Antonio,TX,78235,1,29.33906,-98.42793
San Antonio,TX,78237,1,29.422583,-98.56584
San Antonio,TX,78244,1,29.475598,-98.35434
San Antonio,TX,78245,1,29.412338,-98.70484
San Antonio,TX,78249,1,29.569934,-98.61282
San Antonio,TX,78261,1,29.698045,-98.42624
Sinton,TX,78387,1,28.054995,-97.5133
Corpus Christi,TX,78404,1,27.770056,-97.4001
Edcouch,TX,78538,1,26.344688,-97.96961
Edinburg,TX,78539,1,26.344128,-98.18011
Edinburg,TX,78541,1,26.319427,-98.154881
Harlingen,TX,78552,1,26.195591,-97.75321
La Feria,TX,78559,1,26.149453,-97.82923
Rio Hondo,TX,78583,1,26.259032,-97.52948
Cedar Park,TX,78613,1,30.501272,-97.83087
Elgin,TX,78621,1,30.338279,-97.36611
Georgetown,TX,78626,1,30.643058,-97.64713
Manor,TX,78653,1,30.351225,-97.54731
Austin,TX,78714,1,30.335787,-97.443751
Austin,TX,78727,1,30.425652,-97.71419
Austin,TX,78728,1,30.451803,-97.67989
Austin,TX,78741,1,30.231252,-97.716
Austin,TX,78744,1,30.188377,-97.74038
Austin,TX,78750,1,30.438933,-97.80383
Uvalde,TX,78801,1,29.252882,-99.8165
Carrizo Springs,TX,78834,1,28.524292,-99.83827
Amarillo,TX,79107,1,35.228302,-101.81946
Lubbock,TX,79412,1,33.549135,-101.85846
Lubbock,TX,79415,1,33.62386,-101.88057
Lubbock,TX,79416,1,33.591877,-101.94754
Clyde,TX,79510,1,32.337156,-99.51701
Abilene,TX,79606,1,32.360362,-99.79886
Canutillo,TX,79835,1,31.932926,-106.59577
El Paso,TX,79901,1,31.759558,-106.48011
El Paso,TX,79904,1,31.852156,-106.44181
El Paso,TX,79907,1,31.70831,-106.32749
El Paso,TX,79925,1,31.782408,-106.36353
El Paso,TX,79927,1,31.684338,-106.20788
El Paso,TX,79932,1,31.865696,-106.59982
El Paso,TX,79934,1,31.943633,-106.42402
El Paso,TX,79936,1,31.766355,-106.29828
Aurora,CO,80013,1,39.659105,-104.7791
Bennett,CO,80102,1,39.760573,-104.431
Castle Rock,CO,80109,1,39.380857,-104.89947
Littleton,CO,80126,1,39.544549,-104.96808
Englewood,CO,80150,1,39.738752,-104.408349
Denver,CO,80207,1,39.759386,-104.91945
Boulder,CO,80305,1,39.979691,-105.252586
Granby,CO,80446,1,40.142434,-105.95502
Erie,CO,80516,1,40.051051,-105.02767
Estes Park,CO,80517,1,40.370415,-105.51722
Fort Collins,CO,80528,1,40.502779,-105.01123
Loveland,CO,80538,1,40.435645,-105.08726
Wiggins,CO,80654,1,40.196296,-104.07361
Woodland Park,CO,80863,1,38.996004,-105.06335
Colorado Springs,CO,80903,1,38.834282,-104.81654
Colorado Springs,CO,80904,1,38.850558,-104.86481
Colorado Springs,CO,80906,1,38.791242,-104.82492
Colorado Springs,CO,80922,1,38.897344,-104.70145
Pueblo,CO,81003,1,38.281052,-104.62567
Pueblo,CO,81004,1,38.197344,-104.6331
Pueblo,CO,81007,1,38.333601,-104.74329
Antonito,CO,81120,1,37.086403,-106.08325
Del Norte,CO,81132,1,37.731981,-106.39774
Romeo,CO,81148,1,37.171583,-105.98648
Gunnison,CO,81230,1,38.464132,-106.95776
Penrose,CO,81240,1,38.439499,-105.02111
Bellevue,ID,83313,1,43.39918,-114.25865
Melba,ID,83641,1,43.370358,-116.57555
Boise,ID,83713,1,43.638314,-116.33059
Riverton,UT,84065,1,40.503746,-111.96327
Sandy,UT,84070,1,40.581595,-111.88821
South Jordan,UT,84095,1,40.561598,-111.96088
Salt Lake City,UT,84106,1,40.706246,-111.85657
Salt Lake City,UT,84119,1,40.696596,-111.95239
Phoenix,AZ,85006,1,33.466392,-112.04875
Phoenix,AZ,85009,1,33.45635,-112.12378
Phoenix,AZ,85042,1,33.381234,-112.027663
Maricopa,AZ,85138,1,33.041401,-112.043175
San Tan Valley,AZ,85140,1,33.24,-111.54
Mesa,AZ,85201,1,33.432177,-111.84701
Mesa,AZ,85203,1,33.437493,-111.806
Mesa,AZ,85204,1,33.400127,-111.78594
Mesa,AZ,85205,1,33.426932,-111.71686
Paradise Valley,AZ,85253,1,33.544596,-111.95645
Scottsdale,AZ,85257,1,33.467347,-111.91741
Glendale,AZ,85301,1,33.534128,-112.1767
Glendale,AZ,85302,1,33.568143,-112.17699
Glendale,AZ,85306,1,33.624546,-112.1767
Glendale,AZ,85310,1,33.701173,-112.17614
Avondale,AZ,85323,1,33.454441,-112.32401
Laveen,AZ,85339,1,33.352795,-112.16752
Wittmann,AZ,85361,1,33.739904,-112.59778
Miami,AZ,85539,1,33.383937,-110.90026
Nogales,AZ,85621,1,31.37737,-110.9264
Tucson,AZ,85704,1,32.32764,-110.98801
Tucson,AZ,85735,1,32.13918,-111.23968
Tucson,AZ,85748,1,32.216926,-110.76851
Tucson,AZ,85757,1,32.13,-111.12
Cottonwood,AZ,86326,1,34.723788,-112.01002
Mayer,AZ,86333,1,34.339938,-112.13612
Sedona,AZ,86341,1,34.776648,-111.76788
Mohave Valley,AZ,86440,1,34.888406,-114.57354
Albuquerque,NM,87105,1,35.031329,-106.68695
Albuquerque,NM,87110,1,35.106396,-106.57927
Farmington,NM,87401,1,36.625357,-108.19225
Aztec,NM,87410,1,36.837421,-107.96667
Lemitar,NM,87823,1,34.150585,-106.92814
Las Cruces,NM,88007,1,32.356091,-106.830111
Santa Teresa,NM,88008,1,31.879712,-106.71763
Chamberino,NM,88027,1,32.036669,-106.68516
Eunice,NM,88231,1,32.439762,-103.23598
Lovington,NM,88260,1,32.901887,-103.44623
Boulder City,NV,89005,1,35.968615,-114.83354
Las Vegas,NV,89115,1,36.233655,-115.06881
Las Vegas,NV,89169,1,36.12,-115.14
Reno,NV,89508,1,,
Cypress,CA,90630,1,33.817481,-118.0399
Long Beach,CA,90808,1,33.823316,-118.11329
Long Beach,CA,90815,1,33.795049,-118.11824
Sierra Madre,CA,91024,1,34.164806,-118.0509
Pasadena,CA,91106,1,34.142557,-118.12715
Granada Hills,CA,91344,1,34.277648,-118.50047
El Monte,CA,91732,1,34.070659,-118.01383
Glendora,CA,91741,1,34.140207,-117.85704
La Puente,CA,91746,1,34.046889,-117.98464
West Covina,CA,91790,1,34.068059,-117.93835
Campo,CA,91906,1,32.664307,-116.46513
